cpf;rg;nome;data_nascimento;cidade_nascimento73772193637;214750534;Enid Reichel;07/06/1915;Bakersfield
30786406104;765926040;Enid Green;06/05/1981;Aurora
90438859742;122939058;Ignatius Gorczany;17/06/1937;Nashville-Davidson
19305505506;678037809;Mozelle Hegmann;13/12/1935;Washington
53744758390;358110115;Abby Funk;22/08/1910;Aurora
18281574982;383425020;Khalil Hintz;02/12/1926;Indianapolis
90674551520;246540424;Rosemarie Kuhn;11/06/1963;Garland
23707634675;525949271;Sean Kovacek;27/01/1963;Baton Rouge
31488837531;415045612;Agustina Baumbach;24/05/1949;Albuquerque
33717822528;321375628;Briana Halvorson;29/12/1946;Garland
51900426563;443733625;Enid Rutherford;25/08/1999;Charlotte
94850948366;778498862;Elda Gulgowski;28/08/1936;Kansas
95333878313;997874702;Kristopher Littel;27/08/1981;Nashville-Davidson
37725534275;682049259;Rusty Collins;28/02/1947;Mesa
49314130225;782108209;Aiyana Bednar;28/05/1907;Winston-Salem
51485590723;498980018;Nico West;23/07/1936;Winston-Salem
77126386324;197686371;Eunice Muller;05/02/1913;Bakersfield
91824889597;301036098;Makayla Ernser;15/06/1912;Los Angeles
52499298235;467240935;Alverta Will;26/12/1954;Riverside
60090943029;503754415;Nakia Durgan;01/10/1971;Winston-Salem
27855588187;237363455;Ivy Ratke;28/08/1974;Long Beach
21241015156;386724640;Lucius Senger;03/03/1910;Santa Ana
15025651423;881699120;Raymond Stokes;04/09/2004;Anaheim
68091983603;408334630;Ethel Maggio;27/10/1972;Laredo
96208229585;549046433;Kathryne Schulist;28/01/1961;Las Vegas
36306588891;970226328;Mae Botsford;22/06/1986;Phoenix
81168526341;448355125;Neal Carroll;19/07/1908;Kansas
11895849488;172441064;Stefanie Nitzsche;29/08/1949;Tucson
16804600360;946888261;Danny Mayer;22/09/2008;Houston
53281149786;244135874;Eulah Zieme;25/03/1985;San Francisco
32799731306;232303642;Kolby Hoeger;27/09/1962;Chesapeake
56130632539;277684831;Jamie Sipes;19/05/2010;New York City
71970464135;965574244;Edd Heathcote;06/01/1936;Wichita
66367854961;922697685;Ruthe Kautzer;04/06/1971;Greensboro
10481962131;623905930;Brant Heathcote;20/10/2000;Aurora
23377538425;840256494;Eldred Marvin;12/01/1909;Nashville-Davidson
90180859931;384344004;Minerva Rempel;03/04/1919;Atlanta
51042969265;830129632;Alejandra Kilback;26/07/2007;Cleveland
92936153991;604720493;Everette Larson;22/08/2000;Norfolk
32580053549;551807608;Lyric Hauck;21/10/1967;Minneapolis
14169519139;578343049;Tressa Wilkinson;28/06/1992;Boston
75249084611;239812707;Julius Hudson;19/04/1920;Jacksonville
73839928230;361624687;Pat Gutmann;15/12/1924;Fort Wayne
79062904099;777001598;Bradford Johnson;22/04/1901;El Paso
21431533833;257579591;Jovanny Kuhlman;03/06/1917;Oklahoma
43831637022;282587647;Judge Anderson;26/02/1982;Cincinnati
64322249871;817078497;Bianka Rau;17/01/1917;Tucson
20614784706;961298552;Kasey Jacobson;04/08/1945;Riverside
34328241350;855851653;Alanna Ferry;07/12/2003;Fort Wayne
84268882521;630234910;Gino Daniel;29/06/1967;Honolulu
33994891701;777312854;Macie Watsica;14/11/1995;San Bernardino
54227188086;965123064;Adella Eichmann;06/03/1904;St. Louis
55324548143;564568606;Alex Roob;18/02/2008;Albuquerque
90802969770;522893862;Ryann Huel;19/07/1916;Colorado Springs
10765138221;558275856;Bernadine Stoltenberg;28/03/2008;Tucson
40908998004;989673250;Ryann Fritsch;27/04/1932;Lexington-Fayette
28497548829;190728532;Kianna King;25/03/1993;Memphis
42416996127;463517596;Zoe Rogahn;23/06/1966;Lincoln
29721845516;294829422;Theron Altenwerth;23/10/1985;Miami
19792521960;589337055;Leonard Thiel;30/11/1985;Greensboro
68656551521;100338265;Marta Abbott;16/04/2004;Fresno
97152969319;816999867;Gloria Wiza;19/05/1964;Virginia Beach
51047504782;520486311;Jaqueline Robel;17/03/1959;New York City
36345880874;844582689;Nicholas Bergnaum;10/06/1936;Oklahoma
89870324164;325188500;Willis Fritsch;03/06/1988;San Antonio
67326525815;680352201;Norris Lueilwitz;06/12/2018;Minneapolis
49465279111;827191618;Arthur Raynor;02/05/1912;Chula Vista
96036128212;486356562;Lue Shields;06/02/2002;Chandler
87081168015;386209105;Frankie Jacobi;02/03/2009;Aurora
84838619442;447633730;Mafalda Yundt;31/01/1968;Houston
86815998885;115209672;Melisa Blick;21/05/1941;Fremont
49487127429;182744446;Jaquelin Hauck;01/07/1957;Laredo
88171230753;980056259;Aron Reichel;14/07/1930;New York City
12593326225;125632523;Lawrence Schulist;03/03/2011;Jacksonville
19269391263;149034092;Laverne Feest;26/07/1987;Tulsa
37182982308;213705137;Ladarius Koelpin;06/08/1990;Sacramento
80566457622;153593814;Christian Schroeder;15/08/1941;Honolulu
87675216242;994545875;Clay Kozey;01/11/1989;Lubbock
95069364612;855342478;Ruthie Kozey;02/01/2004;Fremont
97077359419;890812908;Jillian Nolan;31/12/1945;Orlando
94790627243;140688490;Princess Crona;15/06/1938;Stockton
83438695484;883968158;Reid Thompson;23/03/1933;North Las Vegas
99999189726;500780465;Tatum Strosin;22/01/1998;Tampa
72005001343;218661777;Kareem Nitzsche;01/08/2020;Baltimore
21898433768;365891374;Pattie Hyatt;26/03/1995;New Orleans
14909400364;676594814;Urban Hilll;12/07/1935;Santa Ana
78243518484;937655207;Ida Mohr;17/10/1945;St. Petersburg
28634384993;891110820;Josephine Mosciski;17/05/1996;Phoenix
70962051822;786410326;Mina Simonis;05/07/1968;Reno
75096617646;990250736;Judd Konopelski;07/08/2003;Cincinnati
65879596040;461669670;Jordane Hoppe;09/02/1999;Anaheim
71947916841;369027479;Jimmie Mayert;24/12/1989;Norfolk
88034773432;297088986;Darien Wisozk;22/12/1907;Nashville-Davidson
39437787639;219866683;Gladys Macejkovic;11/05/1912;Arlington
30705764069;147920738;Letitia Hamill;25/04/1994;Milwaukee
31512737196;168809588;Bridget Homenick;27/01/1925;Chandler
64368111226;583096694;Dayna Cartwright;16/05/1905;Greensboro
57839425746;590284667;Fannie Bogisich;12/08/1921;Miami
19589784333;130317354;Jaeden Cummerata;06/08/1944;Norfolk
60041695943;997157279;Major Jaskolski;01/12/1936;Milwaukee
72025371648;151219938;Bertram Cormier;28/02/1934;Nashville-Davidson
93473731325;878217285;Lane Koch;10/10/1961;El Paso
18686269914;394870657;Demario Parisian;15/07/1941;Stockton
30636557250;958021095;Icie Satterfield;18/01/2016;Lexington-Fayette
62558418244;260635684;Myah Powlowski;29/06/2003;Minneapolis
35964304265;122395285;Aditya Herzog;05/02/1971;Oakland
74431978055;797622323;Caroline Schuster;20/01/2014;Oakland
23243044961;902620946;Isabell Lebsack;08/03/1989;Houston
79564277919;624442424;Baylee Schinner;09/05/1900;Fort Wayne
81079855590;457204214;Alysha Skiles;23/04/1905;Oakland
50781226565;964939340;Elisha Schmeler;18/06/1964;Reno
37784979582;739284709;Iliana Casper;20/10/1956;Lincoln
71655278060;863809039;Henri Hermiston;19/05/2006;Glendale
93958796524;400995764;Letha Schroeder;09/09/1969;Birmingham
48630600992;402697541;Narciso VonRueden;27/02/1991;Raleigh
97587719542;687142164;Liliane Metz;19/10/1952;Reno
99501895728;638047001;Vickie Botsford;23/05/1981;Boise
29306576119;918947429;Clara Labadie;19/12/1996;Los Angeles
56536497244;370870939;Therese Purdy;25/01/1990;Aurora
30099394342;508058510;Jordi Watsica;08/12/2018;Fort Wayne
59766104155;497465140;Donald OReilly;14/01/1967;Aurora
76578662923;896702582;Wilson Schowalter;10/07/1909;Pittsburgh
15047761423;575063792;Tre Hamill;11/05/1962;Chula Vista
16236996796;699419870;Hertha Okuneva;23/02/1945;Fresno
86752782499;333138822;Tatum Gorczany;24/01/1904;Long Beach
52008525246;382472285;Precious Walsh;24/10/1948;Corpus Christi
76341896109;780459447;Taya Bashirian;20/01/1946;Newark
20690288150;190263614;Duane Gottlieb;16/04/1965;Stockton
47942381428;790595753;Maia Ryan;19/04/2017;Birmingham
59984000815;442306581;Jayme Pouros;03/03/1906;Jacksonville
93557986670;207384302;Norwood Lakin;25/10/1956;Cleveland
15404293020;632456941;Norberto Huel;07/03/1990;New York City
40011316676;613576112;Gilbert Ondricka;28/07/1936;Boise
83826035782;137353537;Hadley Pfannerstill;12/08/1992;New York City
39619502561;154265495;Adrian Weimann;23/09/1920;El Paso
37029569066;967872171;Cordell Predovic;14/11/1980;Chesapeake
61021419599;605943183;Davion Wyman;30/08/1914;Pittsburgh
77578860567;711464274;Rowan Grady;06/07/1989;New York City
35522700171;623208523;Jason Fadel;22/09/1965;Jacksonville
66783039359;502912556;Pasquale Considine;26/03/1959;Sacramento
26811356382;921135563;Brycen Reichel;12/06/1953;San Francisco
38602028800;744652496;Nathaniel Mayert;11/01/1915;Fort Worth
71996155093;751163941;Mario Schinner;05/12/1904;Reno
59831815485;751479604;Iva McKenzie;14/04/2007;Seattle
31690603753;580041806;Tito Bauch;25/02/1986;Minneapolis
71744229411;564618330;Jayde Fritsch;01/07/1939;Nashville-Davidson
75758499789;663005003;Aaron Larson;15/01/1984;Greensboro
50395948581;892555271;Kailee Conroy;21/04/2003;Baton Rouge
31814656622;899393638;Jessica Jacobson;11/01/1952;Los Angeles
90285927469;399586553;Efren Wolf;22/02/2001;Long Beach
65322271037;573244948;Arturo Hilll;01/10/1911;San Antonio
98586421541;216685510;Aracely Windler;18/12/1910;Buffalo
35300054253;173467076;Gianni Ortiz;07/08/1987;Lexington-Fayette
78446639940;745629406;Cheyenne Rohan;03/02/1932;Arlington
89281585941;602291067;Vesta Bayer;14/11/2007;Hialeah
94773316043;894336959;Aylin Aufderhar;14/02/1975;Garland
67761173529;777926248;Lester Gibson;20/09/1928;Madison
81545034266;465622519;Agustin DuBuque;25/02/2008;Fremont
88251345216;949162196;Rhiannon Emard;20/05/1980;Washington
12704104144;173832445;Kaela Schamberger;29/09/1928;Pittsburgh
90601920569;716580995;Maurice Goodwin;06/11/1905;Wichita
50746392566;616464363;Carlo Fahey;24/11/1933;Virginia Beach
81897383165;856522573;Leif Waters;21/03/1915;Tucson
29923856912;743776405;Justus Klein;06/02/1903;Los Angeles
69003613875;984782602;Freeda Padberg;19/09/1912;Glendale
58785314706;821951087;Dejah West;25/04/2023;Austin
75331309497;683533627;Jason Tillman;11/02/1918;Los Angeles
17968562146;130882888;Reva Kautzer;22/10/2008;Jacksonville
87051145736;225219353;Fanny Orn;24/01/1945;Virginia Beach
19806059808;636207968;Imogene Wisoky;30/07/1988;Chula Vista
62355917462;790943998;Erna McGlynn;24/10/1910;Seattle
93577832703;814908886;Danielle Abernathy;13/10/1949;Anaheim
55294880784;771171333;Alvis Gulgowski;29/03/1994;San Diego
41088967287;761271566;Marie Von;27/09/2001;Fresno
29567234925;909414711;Drake Nader;20/03/1989;Chesapeake
16273811548;783436089;Brigitte Cassin;05/01/2017;Riverside
44297361869;434066134;Giovanny Kuphal;11/06/1961;Kansas
70228860507;109677607;Muriel OReilly;25/07/1993;Riverside
46621530216;387427622;Dedrick Goldner;22/03/2002;Houston
84297892467;793601792;Concepcion Hills;16/01/1942;Winston-Salem
19679063583;630463568;Merlin Vandervort;05/11/1985;Buffalo
12606553608;239990900;Stanford Farrell;19/11/2022;Anaheim
44989855582;490370996;Elsie Wunsch;11/10/2013;Albuquerque
74788583404;354377600;Crystel Kohler;14/05/1906;San Jose
76964116161;706418948;Jamar Hoeger;12/06/1941;Norfolk
13453671937;403477756;Karianne Abshire;10/09/1943;San Bernardino
71192205814;887504055;Camryn Jakubowski;07/05/1901;Chesapeake
47123359688;688464521;Ansley McCullough;21/02/1948;Buffalo
51996239143;788660988;Bret Paucek;23/08/2013;Long Beach
59892331938;480267574;Alex Hoppe;17/04/1908;Plano
52522150025;729094320;Kianna Stark;05/09/1963;Greensboro
45368860963;533749809;Philip Franecki;27/11/1962;Memphis
74097247339;902867024;Aisha Bartell;26/05/1925;Indianapolis
76807417537;266481455;Oleta Erdman;04/03/1984;Minneapolis
64224092685;263481168;Cedrick Carter;09/01/2017;Stockton
59939721636;287024114;Marianna Wilkinson;13/02/2022;Arlington
17810072993;980234237;Hiram Bailey;17/10/2022;Omaha
94531440217;708984386;Mervin Schuppe;21/09/1902;Boston
32064140812;778777953;Derrick Bergnaum;18/07/1939;Aurora
33678119424;837448260;Walter Lemke;13/09/1997;Scottsdale
11651600335;683841136;Leif Dickens;24/08/1975;Pittsburgh
20778260022;478587670;Jalyn Macejkovic;06/11/1907;Philadelphia
63795054151;163714174;Lester Schumm;03/05/1987;Fremont
11704602073;157719141;Grady Hoppe;22/09/1953;Dallas
30331836444;445567288;Rudolph Crooks;22/03/1975;Toledo
72530047638;812466599;Miles Pacocha;04/02/2007;Dallas
47713244695;275971752;Alycia Reinger;07/03/2002;Milwaukee
28582914464;494358388;Letha Baumbach;02/03/1926;Fremont
50913451137;984900127;Leda Kunde;15/12/1976;Newark
55838611493;896622352;Chasity Collins;08/11/1908;Reno
61178650802;375416316;Litzy Orn;03/08/1939;Detroit
64654131525;113148568;Gregorio King;04/02/1982;Santa Ana
75041290802;510786943;Alana Lowe;13/04/2018;Baltimore
52837028953;872002535;Nick Heaney;26/07/2014;St. Paul
97077239679;550293115;Elenor Olson;05/12/1925;Santa Ana
16334293605;865089977;Ryan Hyatt;25/03/1937;Minneapolis
67293480656;460366763;Bobbie Koelpin;02/08/1929;San Bernardino
35347582447;407883247;Elfrieda Weber;30/01/1920;Plano
43338371390;601193215;Wilburn Watsica;06/02/1913;Pittsburgh
28222962434;790927370;Larue Lueilwitz;20/04/1927;Columbus
73549678524;761987425;Evalyn Orn;01/03/2002;Oakland
33659872853;395499478;Palma Bergnaum;21/01/1946;Colorado Springs
93350747158;744013813;Sidney Ondricka;06/06/1952;Irvine
16051104135;760990695;Wilber Kunze;13/10/1964;Santa Ana
87746464312;220735762;Jakayla Homenick;07/01/1987;Philadelphia
21131790044;787135583;Bonita McCullough;02/04/1903;Arlington
99356461953;754690335;Pearlie Yost;07/03/1993;Portland
17292138676;749557280;Joan Kemmer;26/02/1911;Portland
21583586857;338512398;Lamont Schmeler;20/07/1941;Baton Rouge
79411379855;728573300;Madisen Cole;13/10/1955;Madison
14453476731;873597657;Justine Bernhard;18/07/2019;Arlington
15301032733;690755104;Lance Dicki;24/10/1954;Detroit
96857611346;319986005;Lorenz Lind;21/08/2022;Scottsdale
53622876517;197186331;Linnie Howe;16/02/1921;Oakland
70291510986;547365460;Caterina Jacobs;25/09/1941;St. Louis
31829995979;125308705;Roger Mayer;07/04/1913;Colorado Springs
91076175204;553101452;Adeline Hoppe;02/10/1975;Milwaukee
36268430893;278513227;Charley Walter;17/12/1988;Wichita
82197596367;875959446;Desmond Wunsch;01/09/1986;New York City
63499499090;452051788;Ronaldo Schamberger;11/06/1965;San Diego
85277478250;454574801;Julian Abbott;13/01/1971;Mesa
65051932220;869529522;Adan Harris;05/02/1921;Durham
30225583932;886965274;Elvera Spencer;11/12/1930;Austin
62715621420;401271866;Erich Conroy;13/01/1916;Washington
58616286706;557982618;Leonel Roob;15/12/1984;Mesa
47800859233;592280858;Vena Kerluke;01/03/1905;Honolulu
28146908925;614438001;Filomena Ankunding;08/11/1981;Bakersfield
36414914377;555267601;Assunta Homenick;10/09/1981;Phoenix
62280624696;204655912;Irving Hilpert;13/01/1921;St. Petersburg
50074891050;121060654;Rachael Feest;06/03/1930;Jersey
79496666099;289486500;Eloy Crist;31/07/1958;Colorado Springs
20470796389;248973048;Mandy Conroy;29/11/1950;Bakersfield
96914608064;749680862;Jamal Schulist;05/12/1977;Stockton
95671128792;682895379;Lilyan Blick;05/05/1942;Houston
92712784543;589784635;Ella Balistreri;08/05/1929;Winston-Salem
88486210087;436603099;Deven Rempel;13/10/1907;San Antonio
98635606141;900267786;Eliezer Abernathy;24/09/1901;Honolulu
50693779799;752441624;Linwood Heathcote;04/12/1962;San Antonio
47413045428;888085787;Jackeline Eichmann;01/05/1998;Hialeah
96689586279;112447838;Hector Klein;12/11/1930;Mesa
35201084461;344043305;Curt Schneider;16/06/1925;Chula Vista
94636390133;979355539;Madge Ebert;17/12/1900;Baton Rouge
85589048883;882706021;Christine Runolfsson;05/01/1917;Minneapolis
31086540538;960809655;Lonnie Towne;07/11/2016;Anaheim
35180955060;751013025;Faye Dare;03/05/2014;Madison
67353670129;555248878;Raquel Kunde;23/04/2010;El Paso
41361966988;442598652;Rory Reichert;23/03/2020;Santa Ana
37727553915;777486035;Maxie Nicolas;03/09/1957;Hialeah
96721160352;829561549;Paris Weber;12/06/1984;New Orleans
86058437147;450717759;Theodora Abshire;20/09/1901;Boise
42642890972;189566226;Adolphus Hermann;18/08/1990;Denver
26519639582;193155206;Damian Corkery;07/02/1961;Corpus Christi
98473664439;160721676;Haley Schneider;13/03/1924;El Paso
25303897827;800193418;Sabryna Parisian;25/05/1911;Mesa
89394019201;952912487;Thomas Pagac;31/03/2017;Dallas
78404478411;151995790;Dawson Heaney;14/05/1946;Charlotte
14690501107;729741963;Eddie Bailey;18/08/1930;Washington
58333702006;282600517;Luz Will;12/12/2014;Bakersfield
55742598523;740600816;Kyra Glover;17/09/1996;Fresno
65509688755;912200392;Sherwood Zieme;11/10/1990;Scottsdale
58135004924;832885283;Maudie Hilpert;02/01/1998;Minneapolis
55906821555;267998734;Royce Reinger;25/11/1921;Winston-Salem
73596272172;649169632;Linda Gulgowski;23/07/2010;Fort Worth
58251369426;475273170;Isabelle Kuhlman;05/07/1983;Lincoln
66385558998;371690083;Albert Bauch;03/10/2004;Long Beach
43074961491;601173163;Trevion Bogisich;09/02/1974;Detroit
15096843269;688733662;Nick Leannon;05/02/1939;Sacramento
44215442440;243284685;Anne Ziemann;14/09/1935;Madison
20773829048;242527946;Noelia Hansen;30/01/1977;Corpus Christi
14606304074;977805696;Arielle Purdy;05/10/1901;Memphis
63826213165;270900569;Clinton Jacobi;01/10/2019;Corpus Christi
32987459056;646101111;Jaida Buckridge;14/09/1991;Irvine
66156225282;869073696;Chris Hermiston;21/11/2010;Miami
38651797166;861803929;Dallin Johnson;06/11/1999;Arlington
90988811803;110794590;Glenda Brekke;20/07/1985;Jersey
10594641123;608937452;Albina Cronin;20/11/1916;Portland
22563478774;432403324;Aisha Kub;05/06/1918;Louisville/Jefferson
33357379368;184081892;Helena Koepp;17/08/1964;St. Petersburg
89936373097;113733199;Maci Herman;28/09/1918;Boston
67769422904;382032358;King Gislason;30/06/1913;Philadelphia
10356191111;851663018;Dax Hegmann;19/08/1916;Scottsdale
53819560104;685158924;Hal Jast;03/10/1954;Laredo
70561004373;143367119;Florence Friesen;08/04/1989;Norfolk
26893626076;796844182;Susan Dicki;29/03/1933;Washington
65635442824;285839747;Hassan Thiel;28/06/1939;Jacksonville
50866683614;665338795;Daphney Kautzer;26/06/1924;Cleveland
58460669758;707595436;Mateo Ullrich;19/02/1954;Santa Ana
59668001046;344925478;Aglae Murray;27/10/2018;Wichita
20873672492;239645753;Wyatt Schroeder;06/01/1988;Anaheim
66613264262;720362377;Lilian Bauch;12/05/1906;Garland
48779733437;250867132;Kavon Funk;21/12/1987;Bakersfield
35013900866;524040433;Finn Armstrong;19/03/1907;Lincoln
21048628125;884764414;Urban Keeling;11/08/1900;Nashville-Davidson
77904396071;515655798;Lauryn Beahan;30/09/1913;Baltimore
70679768472;369974793;Lenny Ferry;02/01/1968;St. Paul
19466773826;240095912;Micheal Wuckert;21/06/1951;Chicago
58840946480;231903525;Ursula Kris;25/02/1931;Bakersfield
29643264774;559435157;Rhett Schuppe;27/05/1934;Las Vegas
54145191137;814336359;Annamae Hayes;02/06/1938;Norfolk
85865769087;598013824;Tia Boyer;26/12/1948;St. Petersburg
97191616499;989011178;Jaime Mills;13/10/1985;Arlington
70173525772;384435804;Carissa Prohaska;26/04/1950;Oklahoma
43442737296;281119037;Nils Davis;14/01/1961;Cleveland
60999689977;643580442;Hazel Rath;03/01/1918;Colorado Springs
97650433492;454851754;Harold Carter;02/05/1951;El Paso
31105595244;464875690;Conor Price;15/09/1965;Miami
26409481823;266913587;Ernestine Kassulke;12/08/1998;Fresno
89958537712;703780966;Gerhard Watsica;20/11/1953;Milwaukee
75961656968;447104295;Osborne Bernhard;02/03/1911;Hialeah
67017932287;461833530;Margarett Grimes;13/01/1931;Indianapolis
69233207735;644807682;Gretchen Wehner;29/12/1904;Baltimore
66878512163;779453084;Ashton Kerluke;20/03/1999;Boston
85429476977;705654082;Deondre Kuhlman;31/07/1956;Orlando
87475587917;584773022;Davon Lesch;17/07/1933;Pittsburgh
59774871150;693667770;Malinda Bogan;17/10/1958;Birmingham
45218676097;759446646;Francesco Grady;01/06/1982;San Antonio
85758046308;281190236;Eldridge Mohr;12/02/2004;Anaheim
15929980509;899867653;Cecilia Reichel;27/06/1914;St. Louis
85614933199;254397478;Lori Schultz;29/07/1921;Mesa
18020993935;138181641;Reid Bartoletti;15/11/1952;Riverside
66291420682;958576175;Katherine Olson;01/04/1952;Louisville/Jefferson
56692124859;280101887;Sterling Dickinson;17/10/1998;Phoenix
52047325405;997192360;Jennyfer Rempel;22/11/1994;Austin
10995753127;366150314;Arnoldo Jacobi;11/10/1976;North Las Vegas
64189122691;405598323;Don Jacobs;02/10/1901;Baltimore
36174754645;174217714;Ashtyn Ritchie;18/07/1967;Anaheim
43781772730;134512144;Jared Bogisich;08/06/1953;St. Petersburg
77739142134;720230725;Elody Mills;20/04/1995;Long Beach
17965846351;385951114;Jairo Thompson;19/07/2023;Tampa
53657374266;341330837;Michele Williamson;05/04/1983;Virginia Beach
48138442887;346918799;Annabel Bashirian;24/10/1987;Washington
79757308644;365059660;Odie Breitenberg;09/06/1936;St. Petersburg
48448621037;139725723;Aubrey Kohler;26/02/1958;Hialeah
35829681402;174287655;Emilie Feil;25/03/1935;New Orleans
64072141080;245796783;Elmer Prohaska;09/09/1905;Denver
59532640652;709466010;Theresa Hilpert;10/04/1967;Louisville/Jefferson
88470029955;530671849;Claude Nolan;23/02/1997;Tulsa
24347147188;949686910;Florence Mertz;02/11/1945;Denver
97343878968;805968392;Litzy Spinka;04/12/1942;Kansas
47663795457;321607299;Clovis Hyatt;14/04/2014;Washington
71775767407;288301739;Alison Romaguera;31/05/1989;Jersey
32633913344;438703813;Yolanda Jacobs;10/11/2001;Lubbock
41213463514;569399918;Eldora Johnson;18/09/2005;Jersey
83526483830;527241282;Jamir Schneider;22/03/1940;Dallas
48524178481;114122605;Halie Sauer;05/11/1932;Fresno
81238871453;206271818;Gerard Kerluke;02/06/1942;Greensboro
13773599309;319952083;Estevan Jones;10/08/1996;Louisville/Jefferson
87350299132;924991145;Shanel Grady;09/04/1990;Fort Wayne
83384625800;540678601;Dereck Schaefer;01/05/1960;Jersey
14693235046;918174625;Kacey Hessel;13/05/1926;Long Beach
80911650998;201484902;Irving Weissnat;04/03/1985;Sacramento
42022946703;902272415;Jerad Aufderhar;23/04/1969;Honolulu
10133880062;100531652;Godfrey Kihn;18/05/1936;Riverside
75173697428;367166484;Brett Cormier;09/12/1974;Denver
37170615163;116398776;Craig Kiehn;21/06/1900;Minneapolis
64888370078;389799738;Ova Hodkiewicz;26/06/1987;Aurora
45559023537;906549299;Alana Konopelski;23/01/1935;Greensboro
73281841683;449287793;Ethyl Kub;06/05/1968;Omaha
64797696958;881089256;Reanna Collier;21/07/1962;Memphis
77808041544;564501249;Therese Brown;06/08/1911;Stockton
35592883542;725002570;Nayeli Weissnat;30/05/1946;Norfolk
15426282697;843633243;Erica Quigley;25/02/1969;Stockton
19226153892;536226695;Frankie Hermann;11/08/1980;Riverside
84335544762;946552171;Chadrick Franecki;11/12/1932;Jacksonville
35622758762;961135434;Ulises Tremblay;07/07/1931;Columbus
78190972822;157101092;Freeda Barrows;05/12/1923;Lexington-Fayette
96435228485;114987618;Giovanni Johnston;22/04/1914;Detroit
36018811002;383303627;Christina Kozey;26/08/1995;Henderson
46201747125;301173723;Aron Beier;24/11/1943;St. Petersburg
95231680416;140945604;Flossie Hackett;16/08/1933;Anaheim
55786469569;578275574;Jeanie Lakin;31/05/1958;Plano
62065067435;647586855;Breanne Schuppe;25/10/1950;Philadelphia
64784370253;683138357;Arielle Koepp;03/02/2023;Orlando
17175471030;734092474;Johnson Keeling;23/06/2022;Omaha
69909135754;466699971;Urban Greenholt;23/05/1905;Miami
54742903019;993319709;Philip Bernhard;21/12/1982;Henderson
78272006669;268373426;Bell Halvorson;22/04/1964;Norfolk
96239363450;777688868;Addie Metz;10/11/1907;Madison
35184029669;528221201;Sabryna Feil;31/07/1964;Greensboro
91466711615;218241302;Florian Murazik;19/09/2003;Durham
65122266542;869479734;Elenor Glover;02/11/1940;Arlington
32321968416;413395909;Camille Walsh;21/10/1926;Indianapolis
41004390120;501165784;Jasen DuBuque;09/09/1908;Houston
37764447724;962427414;Marlon Carroll;08/06/1956;Garland
36237495370;519642244;Zachariah Farrell;11/07/1961;Charlotte
27194124842;693314546;Abelardo Stamm;14/05/1909;Buffalo
35414726837;580409644;Cecile Murphy;20/11/1997;Baltimore
72562377715;464346270;Margarita Tromp;30/06/1931;Aurora
29506539909;429835191;Cora Feil;29/08/2003;Hialeah
12630897139;712848587;Garrick Kilback;17/07/1903;Stockton
50856705351;751853876;Joe Murray;01/11/1942;Memphis
27876674082;660323913;Elwyn Frami;20/12/1912;Fort Worth
27413533969;491279710;Max Mann;30/06/1993;Washington
24318241110;895072493;Rasheed Corwin;01/05/2014;Colorado Springs
94205037317;142986745;Colin Schimmel;27/06/2019;Wichita
81089946169;740301836;Rosanna Jenkins;05/08/1933;Miami
25304730649;572374179;Litzy Hermann;29/04/1936;Houston
73573590367;241762627;Julianne Muller;11/03/2000;Raleigh
16881494899;555338270;Gabriella Crona;12/02/1931;Newark
56753681373;615458902;Luther VonRueden;05/03/2009;St. Paul
98811935152;526514027;Delpha Dibbert;20/11/1906;Las Vegas
52745127035;114884842;Anne Gusikowski;01/03/1994;Lincoln
76338635615;107922368;Carol Shanahan;01/03/1922;Chandler
61942737684;805424272;Dayna DuBuque;16/04/1942;Atlanta
73165337611;156615385;Doris Collins;27/07/1947;Miami
51627214475;828853575;Helmer Hintz;31/08/1924;Buffalo
14962141927;768613550;Marisa Purdy;12/06/1913;San Bernardino
29349698439;972955716;Anya Erdman;04/11/1913;Hialeah
60426539456;743163171;Sigrid Sporer;25/06/1998;Raleigh
18413798523;982018844;Maxie Zboncak;17/03/1921;Irving
79530088932;110912419;Ansel Welch;01/05/1904;Minneapolis
83205231797;772752934;Zion Grimes;19/07/2005;Irvine
15852607557;169031939;Harold Toy;20/02/1915;Orlando
46460071028;210836043;Nona Gutkowski;03/04/1990;San Jose
65569788087;681267301;Jasen Koch;20/10/1975;Greensboro
67221799800;237088084;Monserrat Abshire;10/02/1958;Tucson
42598356544;164213727;Gunnar Fay;17/10/2007;Aurora
64079578520;213252518;Izabella Pagac;12/04/1931;Durham
61886547873;943593784;Blair Gerlach;12/07/1904;Boise
76807612487;927659154;Owen Veum;09/11/2002;Atlanta
88153678341;825452676;Marco Hauck;31/05/2018;Tucson
26323161001;182380923;Meghan Wisozk;09/08/1987;Milwaukee
48430016396;564297886;Fay Brakus;20/05/1911;Boise
76586315368;739068817;Gust Schultz;26/09/1960;Garland
74775695458;913897562;Rhea Larson;20/06/1997;Tulsa
59626275217;998281418;Margie Trantow;05/03/1998;Laredo
52227341321;260500849;Norval Upton;11/05/1934;Cincinnati
25169370136;592423422;Mireille Huel;09/04/2016;Oklahoma
45265218990;846060930;Jayson Cormier;02/05/2008;Los Angeles
20205687384;392644837;Anais West;11/12/1984;Irving
61283484630;273550025;Amelie Runte;16/09/1983;Wichita
14658426060;563319066;Barney Marvin;13/12/1910;Chesapeake
